"Id","IsDeleted","AccountId","RecordTypeId","IsPrivate","Name","Description","StageName","Amount","Probability","ExpectedRevenue","TotalOpportunityQuantity","CloseDate","Type","NextStep","LeadSource","IsClosed","IsWon","ForecastCategory","ForecastCategoryName","CurrencyIsoCode","CampaignId","HasOpportunityLineItem","Pricebook2Id","OwnerId","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","FiscalQuarter","FiscalYear","Fiscal","ContactId","LastViewedDate","LastReferencedDate","ConnectionReceivedId","ConnectionSentId","SyncedQuoteId","ContractId","HasOpenActivity","HasOverdueTask","LastAmountChangedHistoryId","LastCloseDateChangedHistoryId","CanalDistribuicao__c","CapitalSegurado__c","CodigoCorretor__c","Congenere__c","CorretorPrincipal__c","CusteioSegurado__c","CusteioSubEstipulante__c","CustoApolice__c","DataCalculo__c","DataCriacaoPortal__c","Dependentes__c","DescontoAgravoComercial__c","DescontoPremioComercial__c","DescontoPremioPuro__c","Destino__c","Encargos__c","EventoLocalFechadoDelimitado__c","FaixaIdade__c","FaixaRenda__c","FormaCusteio__c","FormaPagamento__c","FormaTrabalho__c","HaControlePublico__c","IncluiPaisEuropeu__c","InformacoesEvento__c","Iof__c","Juros__c","JustificativasPareceres__c","LivreEscolha__c","MeioComercializacao__c","MultiploSalarial__c","NumeroPortal__c","Numero__c","ObservacoesGerais__c","OrcamentoAfastamento__c","Origem__c","PorQuantoTempoQuerGarantirRenda__c","Payload__c","Percentual__c","PossuiAfastados__c","PossuiTrackageBagagem__c","PremioComercial__c","PremioInformado__c","PremioPuroInterno__c","PremioPuroResseguro__c","PremioPuro__c","PremioTotal__c","PrestadoresServicosEstagiarios__c","Produto__c","ProtecaoParaQuem__c","QuantidadeDias__c","QuantidadeFuncionarios__c","QuantidadeMotoboys__c","QuantidadeMotoristas__c","QuantidadeParcelas__c","QuantidadePassageiros070Anos__c","QuantidadePassageirosIdosos__c","QuantidadePassageirosNaoIdosos__c","QuantidadePassageiros__c","QuantidadeSocios__c","QuantidadeVidas__c","Sinistralidade__c","TaxaAnual__c","TaxaComercial__c","TaxaMensal__c","TaxaPuraInterna__c","TaxaPuraResseguro__c","TaxaPura__c","TaxaTotal__c","TaxaVigencia__c","TempoPermanencia__c","TipoAdesao__c","TipoCalculo__c","TipoEvento__c","TipoProtecao__c","TipoSegurado__c","TipoViagem__c","TipoVigencia__c","Total__c","TransferenciaCongenere__c","UtilizaMoto__c","ViagemAventura__c","VidasEntre7074Anos__c","VidasEntre7190Anos__c","VigenciaFinal__c","VigenciaInicial__c","VigenciaMenor365Dias__c","DescontoAgravoMonetarioComercial__c","DescontoAgravoMonetarioInformado__c","DescontoAgravoMonetarioTecnico__c","DescontoAgravoPercentualComercial__c","DescontoAgravoPercentualInformado__c","DescontoAgravoPercentualTecnico__c","TipoDescontoAgravo__c","TipoEndosso__c","EntradaNegocio__c","ContadorOrcamento__c","Consultivo__c","DataVencimento__c","DescontoAgravoMonetarioFormaPagto__c","DescontoAgravoMonetarioParcelamento__c","DescontoAgravoPercentualFormaPagto__c","DescontoAgravoPercentualParcelamento__c","CotacaoMoeda__c","MoedaOrcamento__c","NumeroOferta__c","PaisesDestino__c","Customizavel__c","RamoOrcamento__c","Segmento__c","VigenciaFinalAlterada__c","DLL__c","Tarifa__c","NomeOrcamento__c","QuantidadeGarantias__c"
"0060t00000FhH3FAAV","false","0010t00001HWJ9lAAH","012f4000000QY39AAG","false","ARQ-01144665","","Devolvida","30.93","0","0","","2019-07-03","Novo","","","false","false","Omitted","Omitted","BRL","","false","","005f4000000jPAEAA2","2019-07-03T20:08:00.000+0000","005f4000000jPAEAA2","2019-07-03T20:08:03.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:21.000+0000","","3","2019","2019 3","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2019-06-29","2019-07-03","","","","","","0","false","","","","","","false","false","","0.12","0","","","ARQ","","","01144665","","","18","","","","","false","30.81","13.3","","","3.61","13.3","","01tf4000003NWsVAAW","","","","","","","","","","","","","","","0.023091132","","","","0.00437","0.009929261413629755","","","","","","","","","","","false","false","false","0","","2019-12-29","2019-07-29","false","","-17.63","","","-56.9996767","","","","RENNER - SEDE DAS LOJAS RENNER","00004243","false","","","","","","","","","","false","","Individual","false","","","","7"
"0060t00000FhHzWAAV","false","0010t00001HWG2SAAX","012f4000000QY39AAG","false","ARQ-01146702","","Devolvida","13.89","0","0","","2019-07-03","Novo","","","false","false","Omitted","Omitted","BRL","","false","","005f4000000jPAEAA2","2019-07-03T20:17:30.000+0000","005f4000000jPAEAA2","2019-07-03T20:17:33.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:22.000+0000","","3","2019","2019 3","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2019-06-29","2019-07-03","","","","","","0","false","","","","","","false","false","","0.06","0","","","ARQ","","","01146702","","","18","","","","","false","13.83","8.76","","","1.75","8.76","","01tf4000003NWsVAAW","","","","","","","","","","","","","","","0.009237942","","","","0.001748","0.005826088687114332","","","","","","","","","","","false","false","false","0","","2019-09-28","2019-07-29","false","","-5.13","","","-36.9330454","","","","RENNER - SEDE DAS LOJAS RENNER","00005313","false","","","","","","","","","","false","","Individual","false","","","","7"
"0060t00000FjeCbAAJ","false","0010t00001HWJANAA5","012f4000000QY39AAG","false","ARQ-11344636","","Devolvida","42.3","0","0","","2019-07-22","Novo","","","false","false","Omitted","Omitted","BRL","","false","","005f4000000jPAEAA2","2019-07-22T14:55:40.000+0000","005f4000000jPAEAA2","2019-07-22T14:55:41.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:20.000+0000","","3","2019","2019 3","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2019-06-29","2019-07-22","","","","","","0","false","","","","","","false","false","","0.16","0","","","ARQ","","","11344636","","","18","","","","","false","42.14","42.21","","","6.06","42.21","","01tf4000003NYeRAAW","","","","","","","","","","","","","","","0.067563957","","","","0.009716","0.06742020387124938","","","","","","","","","","","false","false","false","0","","2020-02-28","2019-07-29","false","","-0.09","","","-0.21276599999999757","","","","RENNER - SEDE DAS LOJAS RENNER","00032529","false","","","","","","","","","","false","","Massificados","false","","","","5"
"0060t00000Fje9PAAR","false","0010t00001HWWgRAAX","012f4000000QY39AAG","false","ARQ-11344644","","Devolvida","33.96","0","0","","2019-07-22","Novo","","","false","false","Omitted","Omitted","BRL","","false","","005f4000000jPAEAA2","2019-07-22T14:55:41.000+0000","005f4000000jPAEAA2","2019-07-22T14:55:46.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:20.000+0000","","3","2019","2019 3","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2019-06-29","2019-07-22","","","","","","0","false","","","","","","false","false","","0.13","0","","","ARQ","","","11344644","","","18","","","","","false","33.83","33.879999999999995","","","4.86","33.88","","01tf4000003NYeRAAW","","","","","","","","","","","","","","","0.067583332","","","","0.009716","0.06742412506622428","","","","","","","","","","","false","false","false","0","","2020-02-28","2019-07-29","false","","-0.08","","","-0.2355713000000037","","","","RENNER - SEDE DAS LOJAS RENNER","00032569","false","","","","","","","","","","false","","Massificados","false","","","","5"
"0060t00000FjIpKAAV","false","0010t00001HWIxqAAH","012f4000000QY39AAG","false","ARQ-11240132","","Devolvida","27.45","0","0","","2019-07-19","Novo","","","false","false","Omitted","Omitted","BRL","","false","","005f4000000jPAEAA2","2019-07-19T19:13:34.000+0000","005f4000000jPAEAA2","2019-07-19T19:13:36.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:19.000+0000","","3","2019","2019 3","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2019-06-29","2019-07-19","","","","","","0","false","","","","","","false","false","","0.11","0","","","ARQ","","","11240132","","","18","","","","","false","27.34","27.360000000000007","","","3.93","27.36","","01tf4000003NYeRAAW","","","","","","","","","","","","","","","0.077207539","","","","0.011104","0.07695439949116363","","","","","","","","","","","false","false","false","0","","2020-03-30","2019-07-29","false","","-0.09","","","-0.3278688999999946","","","","RENNER - SEDE DAS LOJAS RENNER","00017490","false","","","","","","","","","","false","","Massificados","false","","","","5"
"0060t00000Fjcf9AAB","false","0010t00001HWJlYAAX","012f4000000QY39AAG","false","ARQ-11341311","","Devolvida","24.37","0","0","","2019-07-22","Novo","","","false","false","Omitted","Omitted","BRL","","false","","005f4000000jPAEAA2","2019-07-22T14:43:56.000+0000","005f4000000jPAEAA2","2019-07-22T14:44:01.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:21.000+0000","","3","2019","2019 3","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2019-06-29","2019-07-22","","","","","","0","false","","","","","","false","false","","0.09","0","","","ARQ","","","11341311","","","18","","","","","false","24.28","24.29","","","3.49","24.29","","01tf4000003NYeRAAW","","","","","","","","","","","","","","","0.067568467","","","","0.009716","0.06734665830416742","","","","","","","","","","","false","false","false","0","","2020-02-28","2019-07-29","false","","-0.08","","","-0.3282725000000042","","","","RENNER - SEDE DAS LOJAS RENNER","00030158","false","","","","","","","","","","false","","Massificados","false","","","","5"
"0060t00000FjcfAAAR","false","0010t00001HWHZ4AAP","012f4000000QY39AAG","false","ARQ-11341434","","Devolvida","24.37","0","0","","2019-07-22","Novo","","","false","false","Omitted","Omitted","BRL","","false","","005f4000000jPAEAA2","2019-07-22T14:44:11.000+0000","005f4000000jPAEAA2","2019-07-22T14:44:15.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:21.000+0000","","3","2019","2019 3","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2019-06-29","2019-07-22","","","","","","0","false","","","","","","false","false","","0.09","0","","","ARQ","","","11341434","","","18","","","","","false","24.28","24.29","","","3.49","24.29","","01tf4000003NYeRAAW","","","","","","","","","","","","","","","0.067568467","","","","0.009716","0.06734665830416742","","","","","","","","","","","false","false","false","0","","2020-02-28","2019-07-29","false","","-0.08","","","-0.3282725000000042","","","","RENNER - SEDE DAS LOJAS RENNER","00030239","false","","","","","","","","","","false","","Massificados","false","","","","5"
"0060t00000FjJBeAAN","false","0010t00001HWJKxAAP","012f4000000QY39AAG","false","ARQ-11240614","","Devolvida","34.69","0","0","","2019-07-19","Novo","","","false","false","Omitted","Omitted","BRL","","false","","005f4000000jPAEAA2","2019-07-19T19:18:07.000+0000","005f4000000jPAEAA2","2019-07-19T19:18:09.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:20.000+0000","","3","2019","2019 3","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2019-06-29","2019-07-19","","","","","","0","false","","","","","","false","false","","0.14","0","","","ARQ","","","11240614","","","18","","","","","false","34.55","34.580000000000005","","","4.97","34.58","","01tf4000003NYeRAAW","","","","","","","","","","","","","","","0.067565259","","","","0.009716","0.06735101341493076","","","","","","","","","","","false","false","false","0","","2020-02-28","2019-07-29","false","","-0.11","","","-0.31709429999999816","","","","RENNER - SEDE DAS LOJAS RENNER","00017849","false","","","","","","","","","","false","","Massificados","false","","","","5"
"0060t00000FjbRsAAJ","false","0010t00001HWIGkAAP","012f4000000QY39AAG","false","ARQ-11339401","","Devolvida","21.43","0","0","","2019-07-22","Novo","","","false","false","Omitted","Omitted","BRL","","false","","005f4000000jPAEAA2","2019-07-22T14:36:56.000+0000","005f4000000jPAEAA2","2019-07-22T14:37:01.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:20.000+0000","","3","2019","2019 3","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2019-06-29","2019-07-22","","","","","","0","false","","","","","","false","false","","0.08","0","","","ARQ","","","11339401","","","18","","","","","false","21.35","21.35","","","3.07","21.35","","01tf4000003NYeRAAW","","","","","","","","","","","","","","","0.06760106","","","","0.009716","0.0673486994969299","","","","","","","","","","","false","false","false","0","","2020-02-28","2019-07-29","false","","-0.08","","","-0.3733085000000025","","","","RENNER - SEDE DAS LOJAS RENNER","00028759","false","","","","","","","","","","false","","Massificados","false","","","","5"
"0060t00000Fjg97AAB","false","0010t00001HWYSfAAP","012f4000000QY39AAG","false","ARQ-11349042","","Devolvida","27.79","0","0","","2019-07-22","Novo","","","false","false","Omitted","Omitted","BRL","","false","","005f4000000jPAEAA2","2019-07-22T15:10:29.000+0000","005f4000000jPAEAA2","2019-07-22T15:10:32.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:22.000+0000","","3","2019","2019 3","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2019-06-29","2019-07-22","","","","","","0","false","","","","","","false","false","","0.11","0","","","ARQ","","","11349042","","","18","","","","","false","27.68","27.720000000000002","","","3.98","27.72","","01tf4000003NYeRAAW","","","","","","","","","","","","","","","0.067548141","","","","0.009716","0.06737799452802024","","","","","","","","","","","false","false","false","0","","2020-02-28","2019-07-29","false","","-0.07","","","-0.2518891999999995","","","","RENNER - SEDE DAS LOJAS RENNER","00035682","false","","","","","","","","","","false","","Massificados","false","","","","5"
"0060t00000FjP1YAAV","false","0010t00001HWdPdAAL","012f4000000QY39AAG","false","ARQ-11248741","","Devolvida","6.82","0","0","","2019-07-19","Novo","","","false","false","Omitted","Omitted","BRL","","false","","005f4000000jPAEAA2","2019-07-19T20:30:30.000+0000","005f4000000jPAEAA2","2019-07-19T20:30:32.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:20.000+0000","","3","2019","2019 3","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2019-06-29","2019-07-19","","","","","","0","false","","","","","","false","false","","0.03","0","","","ARQ","","","11248741","","","18","","","","","false","6.79","6.779999999999999","","","0.97","6.78","","01tf4000003NYeRAAW","","","","","","","","","","","","","","","0.029007986","","","","0.004164","0.028837851174287443","","","","","","","","","","","false","false","false","0","","2019-10-29","2019-07-29","false","","-0.04","","","-0.5865102999999983","","","","RENNER - SEDE DAS LOJAS RENNER","00023649","false","","","","","","","","","","false","","Massificados","false","","","","5"
"0060t00000FhFCnAAN","false","0010t00001HWHTgAAP","012f4000000QY39AAG","false","ARQ-01141283","","Devolvida","67.91","0","0","","2019-07-03","Novo","","","false","false","Omitted","Omitted","BRL","","false","","005f4000000jPAEAA2","2019-07-03T19:49:29.000+0000","005f4000000jPAEAA2","2019-07-03T19:49:32.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:20.000+0000","","3","2019","2019 3","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2019-06-29","2019-07-03","","","","","","0","false","","","","","","false","false","","0.25","0","","","ARQ","","","01141283","","","18","","","","","false","67.66","63.199999999999996","","","9.45","63.2","","01tf4000003NWsVAAW","","","","","","","","","","","","","","","0.037000104","","","","0.006992","0.03443390621292379","","","","","","","","","","","false","false","false","0","","2020-03-30","2019-07-29","false","","-4.71","","","-6.935650199999999","","","","RENNER - SEDE DAS LOJAS RENNER","00001978","false","","","","","","","","","","false","","Individual","false","","","","7"
"0060t00000FhG8MAAV","false","0010t00001HWIKtAAP","012f4000000QY39AAG","false","ARQ-01142961","","Devolvida","24.18","0","0","","2019-07-03","Novo","","","false","false","Omitted","Omitted","BRL","","false","","005f4000000jPAEAA2","2019-07-03T19:58:51.000+0000","005f4000000jPAEAA2","2019-07-03T19:58:53.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:21.000+0000","","3","2019","2019 3","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2019-06-29","2019-07-03","","","","","","0","false","","","","","","false","false","","0.09","0","","","ARQ","","","01142961","","","18","","","","","false","24.09","9.36","","","2.78","9.36","","01tf4000003NWsVAAW","","","","","","","","","","","","","","","0.018444204","","","","0.003496","0.007139691867397896","","","","","","","","","","","false","false","false","0","","2019-11-28","2019-07-29","false","","-14.82","","","-61.2903226","","","","RENNER - SEDE DAS LOJAS RENNER","00003060","false","","","","","","","","","","false","","Individual","false","","","","7"
"0060t00000FhGWsAAN","false","0010t00001HWIgxAAH","012f4000000QY39AAG","false","ARQ-01143638","","Devolvida","24.5","0","0","","2019-07-03","Novo","","","false","false","Omitted","Omitted","BRL","","false","","005f4000000jPAEAA2","2019-07-03T20:02:14.000+0000","005f4000000jPAEAA2","2019-07-03T20:02:16.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:21.000+0000","","3","2019","2019 3","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2019-06-29","2019-07-03","","","","","","0","false","","","","","","false","false","","0.09","0","","","ARQ","","","01143638","","","18","","","","","false","24.41","10.08","","","2.84","10.08","","01tf4000003NWsVAAW","","","","","","","","","","","","","","","0.018523143","","","","0.003496","0.007620950254918655","","","","","","","","","","","false","false","false","0","","2019-11-28","2019-07-29","false","","-14.42","","","-58.85714289999999","","","","RENNER - SEDE DAS LOJAS RENNER","00003527","false","","","","","","","","","","false","","Individual","false","","","","7"
"0060t00000FjGV6AAN","false","0010t00001HWG91AAH","012f4000000QY39AAG","false","ARQ-11274514","","Devolvida","78.41","0","0","","2019-07-19","Novo","","","false","false","Omitted","Omitted","BRL","","false","","005f4000000jPAEAA2","2019-07-19T14:50:50.000+0000","005f4000000jPAEAA2","2019-07-19T14:50:53.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:22.000+0000","","3","2019","2019 3","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2019-06-29","2019-07-19","","","","","","0","false","","","","","","false","false","","0.3","0","","","ARQ","","","11274514","","","18","","","","","false","78.11","78.33","","","11.23","78.33","","01tf4000003NYeRAAW","","","","","","","","","","","","","","","0.067574097","","","","0.009716","0.06750515263546103","","","","","","","","","","","false","false","false","0","","2020-02-28","2019-07-29","false","","-0.08","","","-0.10202780000000411","","","","RENNER - SEDE DAS LOJAS RENNER","00016179","false","","","","","","","","","","false","","Massificados","false","","","","5"
"0060t00000FjSCYAA3","false","0010t00001HWbaMAAT","012f4000000QY39AAG","false","ARQ-11277001","","Devolvida","51.74","0","0","","2019-07-19","Novo","","","false","false","Omitted","Omitted","BRL","","false","","005f4000000jPAEAA2","2019-07-19T21:12:31.000+0000","005f4000000jPAEAA2","2019-07-19T21:12:33.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:19.000+0000","","3","2019","2019 3","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2019-06-29","2019-07-19","","","","","","0","false","","","","","","false","false","","0.2","0","","","ARQ","","","11277001","","","18","","","","","false","51.54","51.60000000000001","","","7.41","51.6","","01tf4000003NYeRAAW","","","","","","","","","","","","","","","0.077224312","","","","0.011104","0.07701535559929085","","","","","","","","","","","false","false","false","0","","2020-03-30","2019-07-29","false","","-0.14","","","-0.2705837000000044","","","","RENNER - SEDE DAS LOJAS RENNER","00027080","false","","","","","","","","","","false","","Massificados","false","","","","5"
"0060t00000FhHU9AAN","false","0010t00001HWJUFAA5","012f4000000QY39AAG","false","ARQ-01145294","","Devolvida","25.49","0","0","","2019-07-03","Novo","","","false","false","Omitted","Omitted","BRL","","false","","005f4000000jPAEAA2","2019-07-03T20:11:23.000+0000","005f4000000jPAEAA2","2019-07-03T20:11:25.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:22.000+0000","","3","2019","2019 3","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2019-06-29","2019-07-03","","","","","","0","false","","","","","","false","false","","0.1","0","","","ARQ","","","01145294","","","18","","","","","false","25.39","12.32","","","3.04","12.32","","01tf4000003NWsVAAW","","","","","","","","","","","","","","","0.018505602","","","","0.003496","0.008944253285699987","","","","","","","","","","","false","false","false","0","","2019-11-28","2019-07-29","false","","-13.17","","","-51.6673206","","","","RENNER - SEDE DAS LOJAS RENNER","00004691","false","","","","","","","","","","false","","Individual","false","","","","7"
"0060t00000FhHg5AAF","false","0010t00001HWJf3AAH","012f4000000QY39AAG","false","ARQ-01146044","","Devolvida","31.03","0","0","","2019-07-03","Novo","","","false","false","Omitted","Omitted","BRL","","false","","005f4000000jPAEAA2","2019-07-03T20:14:03.000+0000","005f4000000jPAEAA2","2019-07-03T20:14:05.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:22.000+0000","","3","2019","2019 3","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2019-06-29","2019-07-03","","","","","","0","false","","","","","","false","false","","0.12","0","","","ARQ","","","01146044","","","18","","","","","false","30.91","13.5","","","3.63","13.5","","01tf4000003NWsVAAW","","","","","","","","","","","","","","","0.023088879","","","","0.00437","0.010045113316334118","","","","","","","","","","","false","false","false","0","","2019-12-29","2019-07-29","false","","-17.53","","","-56.4937158","","","","RENNER - SEDE DAS LOJAS RENNER","00004939","false","","","","","","","","","","false","","Individual","false","","","","7"
"0060t00000FilnwAAB","false","0010t00001HEFWLAA5","012f4000000QY39AAG","false","647658","","Em criação","","10","","","2020-06-18","Novo","","","false","false","Pipeline","Pipeline","BRL","","false","","005f4000000jPAEAA2","2019-07-16T20:18:32.000+0000","005f4000000jPAEAA2","2019-07-16T20:18:32.000+0000","005f4000000jPAEAA2","2021-02-10T17:31:24.000+0000","","2","2020","2020 2","","","","","","","","false","false","","","a0A0t0000062q7eEAA","","","","","","","","2019-05-30","","","","","","","0","false","","","","","","false","false","","1.24","0","","","PMC","","988444","","","","","","","","","false","4.38","","","","3.98","5","","01t0t000001YtKwAAK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Periódico","","false","false","false","0","","2020-06-18","2019-06-19","false","","","-13.56","","","-5.9","","","Corretor 2.0","00015606","false","","","","","","","","","","false","","Individual","false","","","","5"
"0060t00000FjL2CAAV","false","0010t00001HWIW7AAP","012f4000000QY39AAG","false","ARQ-11243294","","Devolvida","21.77","0","0","","2019-07-19","Novo","","","false","false","Omitted","Omitted","BRL","","false","","005f4000000jPAEAA2","2019-07-19T19:41:52.000+0000","005f4000000jPAEAA2","2019-07-19T19:41:54.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:21.000+0000","","3","2019","2019 3","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2019-06-29","2019-07-19","","","","","","0","false","","","","","","false","false","","0.09","0","","","ARQ","","","11243294","","","18","","","","","false","21.68","21.700000000000003","","","3.12","21.7","","01tf4000003NYeRAAW","","","","","","","","","","","","","","","0.067542601","","","","0.009716","0.06732542215675356","","","","","","","","","","","false","false","false","0","","2020-02-28","2019-07-29","false","","-0.07","","","-0.32154349999999887","","","","RENNER - SEDE DAS LOJAS RENNER","00019752","false","","","","","","","","","","false","","Massificados","false","","","","5"
"0060t00000FjNbuAAF","false","0010t00001HWXzhAAH","012f4000000QY39AAG","false","ARQ-11246828","","Devolvida","5.57","0","0","","2019-07-19","Novo","","","false","false","Omitted","Omitted","BRL","","false","","005f4000000jPAEAA2","2019-07-19T20:13:25.000+0000","005f4000000jPAEAA2","2019-07-19T20:13:27.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:19.000+0000","","3","2019","2019 3","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2019-06-29","2019-07-19","","","","","","0","false","","","","","","false","false","","0.02","0","","","ARQ","","","11246828","","","18","","","","","false","5.55","5.55","","","0.8","5.55","","01tf4000003NYeRAAW","","","","","","","","","","","","","","","0.009662728","","","","0.001388","0.009628032380765879","","","","","","","","","","","false","false","false","0","","2019-08-28","2019-07-29","false","","-0.02","","","-0.35906650000000484","","","","RENNER - SEDE DAS LOJAS RENNER","00022279","false","","","","","","","","","","false","","Massificados","false","","","","5"
"0060t00000HNMTaAAP","false","0010t00001HvmY3AAJ","012f4000000QY39AAG","false","ARQ-00100705","","Devolvida","121.19","0","0","","2019-07-24","Novo","","","false","false","Omitted","Omitted","BRL","","false","","005f4000000jPAEAA2","2019-07-24T17:01:03.000+0000","005f4000000jPAEAA2","2019-07-24T17:01:07.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:20.000+0000","","3","2019","2019 3","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2019-07-23","2019-07-24","","","","","","0","false","","","","","","false","false","","0.45","0","","","ARQ","","","00100705","","","18","","","","","false","120.74","121.27999999999999","","","20.07","121.28","","01tf4000003NWsVAAW","","","","","","","","","","","","","","","0.03699997","","","","0.006992","0.03702744747272095","","","","","","","","","","","false","false","false","0","","2020-04-12","2019-08-12","false","","0.09","","","0.0742634999999936","","","","RENNER - SEDE DAS LOJAS RENNER","00072409","false","","","","","","","","","","false","","Individual","false","","","","7"
"0060t00000Fj0PtAAJ","false","0010t00001HEFWLAA5","012f4000000QY39AAG","false","647658","","Em criação","","10","","","2020-06-18","Novo","","","false","false","Pipeline","Pipeline","BRL","","false","","005f4000000jPAEAA2","2019-07-17T22:20:56.000+0000","005f4000000jPAEAA2","2019-07-17T22:20:56.000+0000","005f4000000jPAEAA2","2021-02-10T17:31:24.000+0000","","2","2020","2020 2","","","","","","","","false","false","","","a0A0t0000062q7eEAA","","","","","","","","2019-05-30","","","","","","","0","false","","","","","","false","false","","1.24","0","","","PMC","","988444","","","","","","","","","false","4.38","","","","3.98","5","","01t0t000001YtKwAAK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Periódico","","false","false","false","0","","2020-06-18","2019-06-19","false","","","-13.56","","","-5.9","","","Corretor 2.0","00015760","false","","","","","","","","","","false","","Individual","false","","","","5"
"0060t00000FjdCSAAZ","false","0010t00001HWVVKAA5","012f4000000QY39AAG","false","ARQ-11342395","","Devolvida","3.89","0","0","","2019-07-22","Novo","","","false","false","Omitted","Omitted","BRL","","false","","005f4000000jPAEAA2","2019-07-22T14:47:55.000+0000","005f4000000jPAEAA2","2019-07-22T14:47:59.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:22.000+0000","","3","2019","2019 3","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2019-06-29","2019-07-22","","","","","","0","false","","","","","","false","false","","0","0","","","ARQ","","","11342395","","","18","","","","","false","3.89","3.92","","","0.56","3.92","","01tf4000003NYeRAAW","","","","","","","","","","","","","","","0.019235667","","","","0.002776","0.019384014041228696","","","","","","","","","","","false","false","false","0","","2019-09-28","2019-07-29","false","","0.03","","","0.7712082000000064","","","","RENNER - SEDE DAS LOJAS RENNER","00030989","false","","","","","","","","","","false","","Massificados","false","","","","5"
"0060t00000FhFWwAAN","false","0010t00001HWHkcAAH","012f4000000QY39AAG","false","ARQ-01141804","","Devolvida","20.09","0","0","","2019-07-03","Novo","","","false","false","Omitted","Omitted","BRL","","false","","005f4000000jPAEAA2","2019-07-03T19:52:23.000+0000","005f4000000jPAEAA2","2019-07-03T19:52:25.000+0000","005f4000000jPAEAA2","2021-02-10T17:30:20.000+0000","","3","2019","2019 3","","","","","","","","false","false","","","a0A0t0000063pHFEAY","","","","","","","","2019-06-29","2019-07-03","","","","","","0","false","","","","","","false","false","","0.08","0","","","ARQ","","","01141804","","","18","","","","","false","20.01","11.459999999999999","","","2.47","11.46","","01tf4000003NWsVAAW","","","","","","","","","","","","","","","0.013851288","","","","0.002622","0.007901232474119687","","","","","","","","","","","false","false","false","0","","2019-10-29","2019-07-29","false","","-8.63","","","-42.9566949","","","","RENNER - SEDE DAS LOJAS RENNER","00002289","false","","","","","","","","","","false","","Individual","false","","","","7"
